trading_date,spread_mid,contracts,price_01,front_contract,contract_leg
2019-04-29,2.8,"sc1910,sc1911",485.7,sc1905,6-7
2019-04-30,2.5,"sc1910,sc1911",488.1,sc1905,6-7
2019-05-06,3.8,"sc1911,sc1912",472.5,sc1906,6-7
2019-05-07,2.8,"sc1911,sc1912",483.5,sc1906,6-7
2019-05-08,1.9,"sc1911,sc1912",480.2,sc1906,6-7
2019-05-09,2.5,"sc1911,sc1912",482.6,sc1906,6-7
2019-05-10,2.5,"sc1911,sc1912",486.1,sc1906,6-7
2019-05-13,3.0,"sc1911,sc1912",491.3,sc1906,6-7
2019-05-14,1.5,"sc1911,sc1912",497.1,sc1906,6-7
2019-05-15,1.9,"sc1911,sc1912",501.2,sc1906,6-7
2019-05-16,2.6,"sc1911,sc1912",505.5,sc1906,6-7
2019-05-17,3.9,"sc1911,sc1912",512.3,sc1906,6-7
2019-05-20,3.7,"sc1911,sc1912",514.2,sc1906,6-7
2019-05-21,1.0,"sc1911,sc1912",507.1,sc1906,6-7
2019-05-22,0.6,"sc1911,sc1912",504.0,sc1906,6-7
2019-05-23,1.7,"sc1911,sc1912",494.0,sc1906,6-7
2019-05-24,3.1,"sc1911,sc1912",469.7,sc1906,6-7
2019-05-27,1.9,"sc1911,sc1912",473.7,sc1906,6-7
2019-05-28,2.8,"sc1911,sc1912",475.0,sc1906,6-7
2019-05-29,3.2,"sc1911,sc1912",470.2,sc1906,6-7
2019-05-30,2.1,"sc1911,sc1912",466.1,sc1906,6-7
2019-05-31,1.9,"sc1911,sc1912",461.2,sc1906,6-7
2019-06-03,4.5,"sc1912,sc2001",435.2,sc1907,6-7
2019-06-04,-0.4,"sc1912,sc2001",425.5,sc1907,6-7
2019-06-05,-0.2,"sc1912,sc2001",426.2,sc1907,6-7
2019-06-06,2.6,"sc1912,sc2001",417.6,sc1907,6-7
2019-06-10,0.3,"sc1912,sc2001",434.5,sc1907,6-7
2019-06-11,2.4,"sc1912,sc2001",429.9,sc1907,6-7
2019-06-12,-0.5,"sc1912,sc2001",426.1,sc1907,6-7
2019-06-13,0.0,"sc1912,sc2001",420.2,sc1907,6-7
2019-06-14,0.8,"sc1912,sc2001",425.5,sc1907,6-7
2019-06-17,0.3,"sc1912,sc2001",427.3,sc1907,6-7
2019-06-18,1.8,"sc1912,sc2001",419.6,sc1907,6-7
2019-06-19,1.4,"sc1912,sc2001",420.0,sc1907,6-7
2019-06-20,1.8,"sc1912,sc2001",418.9,sc1907,6-7
2019-06-21,1.5,"sc1912,sc2001",431.6,sc1907,6-7
2019-06-24,2.4,"sc1912,sc2001",436.8,sc1907,6-7
2019-06-25,1.9,"sc1912,sc2001",431.2,sc1907,6-7
2019-06-26,2.1,"sc1912,sc2001",432.9,sc1907,6-7
2019-06-27,0.8,"sc1912,sc2001",435.9,sc1907,6-7
2019-06-28,1.7,"sc1912,sc2001",437.4,sc1907,6-7
2019-07-01,0.9,"sc2001,sc2002",447.3,sc1908,6-7
2019-07-02,0.9,"sc2001,sc2002",442.0,sc1908,6-7
2019-07-03,-0.4,"sc2001,sc2002",430.2,sc1908,6-7
2019-07-04,2.0,"sc2001,sc2002",431.9,sc1908,6-7
2019-07-05,2.4,"sc2001,sc2002",431.3,sc1908,6-7
2019-07-08,1.7,"sc2001,sc2002",439.1,sc1908,6-7
2019-07-09,3.3,"sc2001,sc2002",443.9,sc1908,6-7
2019-07-10,3.2,"sc2001,sc2002",441.6,sc1908,6-7
2019-07-11,1.7,"sc2001,sc2002",455.7,sc1908,6-7
2019-07-12,1.9,"sc2001,sc2002",457.8,sc1908,6-7
2019-07-15,1.3,"sc2001,sc2002",454.8,sc1908,6-7
2019-07-16,1.5,"sc2001,sc2002",453.0,sc1908,6-7
2019-07-17,1.3,"sc2001,sc2002",443.7,sc1908,6-7
2019-07-18,2.7,"sc2001,sc2002",433.5,sc1908,6-7
2019-07-19,2.6,"sc2001,sc2002",421.6,sc1908,6-7
2019-07-22,2.7,"sc2001,sc2002",423.1,sc1908,6-7
2019-07-23,1.7,"sc2001,sc2002",427.4,sc1908,6-7
2019-07-24,1.4,"sc2001,sc2002",430.4,sc1908,6-7
2019-07-25,0.6,"sc2001,sc2002",433.4,sc1908,6-7
2019-07-26,-0.1,"sc2001,sc2002",435.8,sc1908,6-7
2019-07-29,-0.4,"sc2001,sc2002",435.5,sc1908,6-7
2019-07-30,0.8,"sc2001,sc2002",425.2,sc1908,6-7
2019-07-31,1.7,"sc2001,sc2002",427.5,sc1908,6-7
2019-08-01,1.8,"sc2002,sc2003",444.0,sc1909,6-7
2019-08-02,1.5,"sc2002,sc2003",432.1,sc1909,6-7
2019-08-05,1.0,"sc2002,sc2003",433.5,sc1909,6-7
2019-08-06,1.2,"sc2002,sc2003",429.4,sc1909,6-7
2019-08-07,-0.2,"sc2002,sc2003",423.3,sc1909,6-7
2019-08-08,1.1,"sc2002,sc2003",408.6,sc1909,6-7
2019-08-09,1.2,"sc2002,sc2003",409.9,sc1909,6-7
2019-08-12,0.3,"sc2002,sc2003",418.8,sc1909,6-7
2019-08-13,0.9,"sc2002,sc2003",419.7,sc1909,6-7
2019-08-14,0.0,"sc2002,sc2003",430.9,sc1909,6-7
2019-08-15,-0.7,"sc2002,sc2003",420.5,sc1909,6-7
2019-08-16,-1.3,"sc2002,sc2003",418.6,sc1909,6-7
2019-08-19,-1.1,"sc2002,sc2003",425.7,sc1909,6-7
2019-08-20,-0.9,"sc2002,sc2003",432.8,sc1909,6-7
2019-08-21,-0.1,"sc2002,sc2003",429.5,sc1909,6-7
2019-08-22,0.5,"sc2002,sc2003",432.7,sc1909,6-7
2019-08-23,-0.8,"sc2002,sc2003",428.5,sc1909,6-7
2019-08-26,-1.8,"sc2002,sc2003",422.8,sc1909,6-7
2019-08-27,0.1,"sc2002,sc2003",425.2,sc1909,6-7
2019-08-28,0.9,"sc2002,sc2003",423.0,sc1909,6-7
2019-08-29,1.4,"sc2002,sc2003",429.0,sc1909,6-7
2019-08-30,1.9,"sc2002,sc2003",411.8,sc1909,6-7
2019-09-02,0.0,"sc2003,sc2004",432.7,sc1910,6-7
2019-09-03,-1.3,"sc2003,sc2004",430.3,sc1910,6-7
2019-09-04,-1.5,"sc2003,sc2004",425.5,sc1910,6-7
2019-09-05,-0.3,"sc2003,sc2004",439.2,sc1910,6-7
2019-09-06,-0.5,"sc2003,sc2004",445.1,sc1910,6-7
2019-09-09,0.5,"sc2003,sc2004",444.6,sc1910,6-7
2019-09-10,-0.9,"sc2003,sc2004",450.1,sc1910,6-7
2019-09-11,-1.4,"sc2003,sc2004",460.9,sc1910,6-7
2019-09-12,-0.3,"sc2003,sc2004",450.3,sc1910,6-7
2019-09-16,-0.6,"sc2003,sc2004",479.8,sc1910,6-7
2019-09-17,-1.5,"sc2003,sc2004",496.7,sc1910,6-7
2019-09-18,-0.4,"sc2003,sc2004",487.2,sc1910,6-7
2019-09-19,2.2,"sc2003,sc2004",473.5,sc1910,6-7
2019-09-20,1.8,"sc2003,sc2004",458.5,sc1910,6-7
2019-09-23,3.1,"sc2003,sc2004",472.7,sc1910,6-7
2019-09-24,-0.6,"sc2004,sc2005",464.3,sc1911,6-7
2019-09-25,-0.4,"sc2004,sc2005",457.2,sc1911,6-7
2019-09-26,-0.8,"sc2004,sc2005",449.8,sc1911,6-7
2019-09-27,0.8,"sc2004,sc2005",448.7,sc1911,6-7
2019-09-30,1.0,"sc2004,sc2005",448.1,sc1911,6-7
2019-10-08,-0.2,"sc2004,sc2005",437.6,sc1911,6-7
2019-10-09,-1.0,"sc2004,sc2005",447.0,sc1911,6-7
2019-10-10,-0.9,"sc2004,sc2005",451.7,sc1911,6-7
2019-10-11,-1.1,"sc2004,sc2005",458.1,sc1911,6-7
2019-10-14,0.4,"sc2004,sc2005",471.7,sc1911,6-7
2019-10-15,0.9,"sc2004,sc2005",466.6,sc1911,6-7
2019-10-16,0.4,"sc2004,sc2005",465.1,sc1911,6-7
2019-10-17,0.2,"sc2004,sc2005",451.4,sc1911,6-7
2019-10-18,4.0,"sc2004,sc2005",445.1,sc1911,6-7
2019-10-21,1.0,"sc2004,sc2005",443.2,sc1911,6-7
2019-10-22,2.1,"sc2004,sc2005",437.2,sc1911,6-7
2019-10-23,2.4,"sc2004,sc2005",438.6,sc1911,6-7
2019-10-24,0.8,"sc2004,sc2005",441.3,sc1911,6-7
2019-10-25,0.3,"sc2004,sc2005",451.1,sc1911,6-7
2019-10-28,-1.1,"sc2004,sc2005",447.9,sc1911,6-7
2019-10-29,-0.4,"sc2004,sc2005",456.7,sc1911,6-7
2019-10-30,-0.5,"sc2004,sc2005",451.1,sc1911,6-7
2019-10-31,-1.3,"sc2004,sc2005",452.8,sc1911,6-7
2019-11-01,0.8,"sc2005,sc2006",444.3,sc1912,6-7
2019-11-04,0.5,"sc2005,sc2006",449.3,sc1912,6-7
2019-11-05,3.5,"sc2005,sc2006",458.4,sc1912,6-7
2019-11-06,2.9,"sc2005,sc2006",459.6,sc1912,6-7
2019-11-07,2.8,"sc2005,sc2006",456.4,sc1912,6-7
2019-11-08,3.3,"sc2005,sc2006",456.0,sc1912,6-7
2019-11-11,3.0,"sc2005,sc2006",452.8,sc1912,6-7
2019-11-12,2.4,"sc2005,sc2006",455.9,sc1912,6-7
2019-11-13,3.5,"sc2005,sc2006",453.9,sc1912,6-7
2019-11-14,1.6,"sc2005,sc2006",453.4,sc1912,6-7
2019-11-15,1.7,"sc2005,sc2006",453.9,sc1912,6-7
2019-11-18,2.5,"sc2005,sc2006",453.7,sc1912,6-7
2019-11-19,0.8,"sc2005,sc2006",454.0,sc1912,6-7
2019-11-20,1.2,"sc2005,sc2006",451.2,sc1912,6-7
2019-11-21,0.8,"sc2005,sc2006",454.8,sc1912,6-7
2019-11-22,1.3,"sc2005,sc2006",453.8,sc1912,6-7
2019-11-25,2.2,"sc2005,sc2006",456.1,sc1912,6-7
2019-11-26,2.1,"sc2005,sc2006",454.6,sc1912,6-7
2019-11-27,2.8,"sc2005,sc2006",456.2,sc1912,6-7
2019-11-28,2.4,"sc2005,sc2006",447.3,sc1912,6-7
2019-11-29,1.5,"sc2005,sc2006",451.2,sc1912,6-7
2019-12-02,-0.8,"sc2006,sc2007",454.8,sc2001,6-7
2019-12-03,1.9,"sc2006,sc2007",451.7,sc2001,6-7
2019-12-04,1.2,"sc2006,sc2007",449.2,sc2001,6-7
2019-12-05,2.4,"sc2006,sc2007",456.3,sc2001,6-7
2019-12-06,1.8,"sc2006,sc2007",458.0,sc2001,6-7
2019-12-09,2.1,"sc2006,sc2007",464.8,sc2001,6-7
2019-12-10,2.4,"sc2006,sc2007",469.2,sc2001,6-7
2019-12-11,2.6,"sc2006,sc2007",470.9,sc2001,6-7
2019-12-12,2.6,"sc2006,sc2007",466.1,sc2001,6-7
2019-12-13,2.1,"sc2006,sc2007",462.2,sc2001,6-7
2019-12-16,2.7,"sc2006,sc2007",467.4,sc2001,6-7
2019-12-17,2.1,"sc2006,sc2007",470.2,sc2001,6-7
2019-12-18,3.5,"sc2006,sc2007",480.4,sc2001,6-7
2019-12-19,4.7,"sc2006,sc2007",476.3,sc2001,6-7
2019-12-20,3.5,"sc2006,sc2007",468.0,sc2001,6-7
2019-12-23,1.5,"sc2007,sc2008",478.1,sc2002,6-7
2019-12-24,1.7,"sc2007,sc2008",479.1,sc2002,6-7
2019-12-25,2.6,"sc2007,sc2008",483.6,sc2002,6-7
2019-12-26,5.8,"sc2007,sc2008",484.4,sc2002,6-7
2019-12-27,5.0,"sc2007,sc2008",487.1,sc2002,6-7
2019-12-30,4.0,"sc2007,sc2008",490.2,sc2002,6-7
2019-12-31,1.7,"sc2007,sc2008",487.5,sc2002,6-7
2020-01-02,2.3,"sc2007,sc2008",481.7,sc2002,6-7
2020-01-03,3.7,"sc2007,sc2008",486.5,sc2002,6-7
2020-01-06,3.6,"sc2007,sc2008",507.8,sc2002,6-7
2020-01-07,0.6,"sc2007,sc2008",499.9,sc2002,6-7
2020-01-08,2.2,"sc2007,sc2008",498.4,sc2002,6-7
2020-01-09,2.6,"sc2007,sc2008",483.2,sc2002,6-7
2020-01-10,4.7,"sc2007,sc2008",470.9,sc2002,6-7
2020-01-13,5.3,"sc2007,sc2008",468.8,sc2002,6-7
2020-01-14,2.8,"sc2007,sc2008",458.6,sc2002,6-7
2020-01-15,1.9,"sc2007,sc2008",458.0,sc2002,6-7
2020-01-16,1.5,"sc2007,sc2008",453.3,sc2002,6-7
2020-01-17,3.1,"sc2008,sc2009",465.3,sc2003,6-7
2020-01-20,4.1,"sc2008,sc2009",466.1,sc2003,6-7
2020-01-21,3.8,"sc2008,sc2009",464.0,sc2003,6-7
2020-01-22,1.7,"sc2008,sc2009",461.0,sc2003,6-7
2020-01-23,1.5,"sc2008,sc2009",451.1,sc2003,6-7
2020-02-03,12.5,"sc2008,sc2009",431.3,sc2003,6-7
2020-02-04,2.1,"sc2008,sc2009",396.5,sc2003,6-7
2020-02-05,-1.0,"sc2008,sc2009",396.8,sc2003,6-7
2020-02-06,1.9,"sc2008,sc2009",402.3,sc2003,6-7
2020-02-07,0.5,"sc2008,sc2009",398.4,sc2003,6-7
2020-02-10,-0.4,"sc2008,sc2009",393.5,sc2003,6-7
2020-02-11,-1.2,"sc2008,sc2009",391.7,sc2003,6-7
2020-02-12,-0.3,"sc2008,sc2009",394.5,sc2003,6-7
2020-02-13,0.0,"sc2008,sc2009",400.0,sc2003,6-7
2020-02-14,-1.3,"sc2008,sc2009",399.6,sc2003,6-7
2020-02-17,-0.4,"sc2008,sc2009",401.5,sc2003,6-7
2020-02-18,-1.6,"sc2008,sc2009",399.2,sc2003,6-7
2020-02-19,-0.5,"sc2008,sc2009",403.8,sc2003,6-7
2020-02-20,-0.3,"sc2008,sc2009",411.9,sc2003,6-7
2020-02-21,0.0,"sc2008,sc2009",408.9,sc2003,6-7
2020-02-24,-1.0,"sc2008,sc2009",393.1,sc2003,6-7
2020-02-25,-2.1,"sc2008,sc2009",388.3,sc2003,6-7
2020-02-26,-2.3,"sc2008,sc2009",377.9,sc2003,6-7
2020-02-27,-3.1,"sc2008,sc2009",360.3,sc2003,6-7
2020-02-28,-2.9,"sc2008,sc2009",347.0,sc2003,6-7
2020-03-02,-1.7,"sc2009,sc2010",359.7,sc2004,6-7
2020-03-03,-1.3,"sc2009,sc2010",372.4,sc2004,6-7
2020-03-04,-0.8,"sc2009,sc2010",368.5,sc2004,6-7
2020-03-05,-2.0,"sc2009,sc2010",366.6,sc2004,6-7
2020-03-06,-1.8,"sc2009,sc2010",351.9,sc2004,6-7
2020-03-09,-1.0,"sc2009,sc2010",340.4,sc2004,6-7
2020-03-10,-10.2,"sc2009,sc2010",325.5,sc2004,6-7
2020-03-11,-5.0,"sc2009,sc2010",275.2,sc2004,6-7
2020-03-12,-5.5,"sc2009,sc2010",252.6,sc2004,6-7
2020-03-13,-7.0,"sc2009,sc2010",252.7,sc2004,6-7
2020-03-16,-6.7,"sc2009,sc2010",250.1,sc2004,6-7
2020-03-17,-7.0,"sc2009,sc2010",239.4,sc2004,6-7
2020-03-18,-7.1,"sc2009,sc2010",232.3,sc2004,6-7
2020-03-19,-7.4,"sc2009,sc2010",215.0,sc2004,6-7
2020-03-20,-6.9,"sc2009,sc2010",232.9,sc2004,6-7
2020-03-23,-6.6,"sc2009,sc2010",229.8,sc2004,6-7
2020-03-24,-6.3,"sc2009,sc2010",245.4,sc2004,6-7
2020-03-25,-6.3,"sc2009,sc2010",251.4,sc2004,6-7
2020-03-26,-6.1,"sc2009,sc2010",249.1,sc2004,6-7
2020-03-27,-6.3,"sc2009,sc2010",243.8,sc2004,6-7
2020-03-30,-6.1,"sc2009,sc2010",239.1,sc2004,6-7
2020-03-31,-5.9,"sc2009,sc2010",245.1,sc2004,6-7
2020-04-01,-7.6,"sc2010,sc2011",256.9,sc2005,6-7
2020-04-02,-7.5,"sc2010,sc2011",267.4,sc2005,6-7
2020-04-03,-7.6,"sc2010,sc2011",278.3,sc2005,6-7
2020-04-07,-7.2,"sc2010,sc2011",289.2,sc2005,6-7
2020-04-08,-7.0,"sc2010,sc2011",285.9,sc2005,6-7
2020-04-09,-6.4,"sc2010,sc2011",293.4,sc2005,6-7
2020-04-10,-6.8,"sc2010,sc2011",285.0,sc2005,6-7
2020-04-13,-7.7,"sc2010,sc2011",286.5,sc2005,6-7
2020-04-14,-8.3,"sc2010,sc2011",276.3,sc2005,6-7
2020-04-15,-8.8,"sc2010,sc2011",267.7,sc2005,6-7
2020-04-16,-9.1,"sc2010,sc2011",258.4,sc2005,6-7
2020-04-17,-11.7,"sc2010,sc2011",245.3,sc2005,6-7
2020-04-20,-12.4,"sc2010,sc2011",234.2,sc2005,6-7
2020-04-21,-11.4,"sc2010,sc2011",228.2,sc2005,6-7
2020-04-22,-10.4,"sc2010,sc2011",205.4,sc2005,6-7
2020-04-23,-10.9,"sc2010,sc2011",213.7,sc2005,6-7
2020-04-24,-11.0,"sc2010,sc2011",225.2,sc2005,6-7
2020-04-27,-11.7,"sc2010,sc2011",212.7,sc2005,6-7
2020-04-28,-14.7,"sc2010,sc2011",202.2,sc2005,6-7
2020-04-29,-17.3,"sc2010,sc2011",212.9,sc2005,6-7
2020-04-30,-13.7,"sc2010,sc2011",227.2,sc2005,6-7
2020-05-06,-10.9,"sc2011,sc2012",248.2,sc2006,6-7
2020-05-07,-11.3,"sc2011,sc2012",246.8,sc2006,6-7
2020-05-08,-9.9,"sc2011,sc2012",247.1,sc2006,6-7
2020-05-11,-9.6,"sc2011,sc2012",243.7,sc2006,6-7
2020-05-12,-9.2,"sc2011,sc2012",241.1,sc2006,6-7
2020-05-13,-8.4,"sc2011,sc2012",237.4,sc2006,6-7
2020-05-14,-7.7,"sc2011,sc2012",231.6,sc2006,6-7
2020-05-15,-7.8,"sc2011,sc2012",238.7,sc2006,6-7
2020-05-18,-6.5,"sc2011,sc2012",246.7,sc2006,6-7
2020-05-19,-6.1,"sc2011,sc2012",258.5,sc2006,6-7
2020-05-20,-6.1,"sc2011,sc2012",254.3,sc2006,6-7
2020-05-21,-6.4,"sc2011,sc2012",261.8,sc2006,6-7
2020-05-22,-6.5,"sc2011,sc2012",258.5,sc2006,6-7
2020-05-25,-7.1,"sc2011,sc2012",253.8,sc2006,6-7
2020-05-26,-7.1,"sc2011,sc2012",259.2,sc2006,6-7
2020-05-27,-7.1,"sc2011,sc2012",258.4,sc2006,6-7
2020-05-28,-7.1,"sc2011,sc2012",258.0,sc2006,6-7
2020-05-29,-6.7,"sc2011,sc2012",261.1,sc2006,6-7
2020-06-01,-7.8,"sc2012,sc2101",276.8,sc2007,6-7
2020-06-02,-7.8,"sc2012,sc2101",278.3,sc2007,6-7
2020-06-03,-7.6,"sc2012,sc2101",286.7,sc2007,6-7
2020-06-04,-7.8,"sc2012,sc2101",284.3,sc2007,6-7
2020-06-05,-7.6,"sc2012,sc2101",282.2,sc2007,6-7
2020-06-08,-7.4,"sc2012,sc2101",292.1,sc2007,6-7
2020-06-09,-7.2,"sc2012,sc2101",290.4,sc2007,6-7
2020-06-10,-7.1,"sc2012,sc2101",288.3,sc2007,6-7
2020-06-11,-7.1,"sc2012,sc2101",285.4,sc2007,6-7
2020-06-12,-7.5,"sc2012,sc2101",270.5,sc2007,6-7
2020-06-15,-7.8,"sc2012,sc2101",267.8,sc2007,6-7
2020-06-16,-7.7,"sc2012,sc2101",270.2,sc2007,6-7
2020-06-17,-6.7,"sc2012,sc2101",279.5,sc2007,6-7
2020-06-18,-6.6,"sc2012,sc2101",279.7,sc2007,6-7
2020-06-19,-6.9,"sc2012,sc2101",281.9,sc2007,6-7
2020-06-22,-6.2,"sc2012,sc2101",284.4,sc2007,6-7
2020-06-23,-6.5,"sc2012,sc2101",285.0,sc2007,6-7
2020-06-24,-6.4,"sc2012,sc2101",285.4,sc2007,6-7
2020-06-29,-6.7,"sc2012,sc2101",273.2,sc2007,6-7
2020-06-30,-6.3,"sc2012,sc2101",281.2,sc2007,6-7
2020-07-01,-4.5,"sc2101,sc2102",292.0,sc2008,6-7
2020-07-02,-4.6,"sc2101,sc2102",294.5,sc2008,6-7
2020-07-03,-4.3,"sc2101,sc2102",298.6,sc2008,6-7
2020-07-06,-3.3,"sc2101,sc2102",296.8,sc2008,6-7
2020-07-07,-3.6,"sc2101,sc2102",297.8,sc2008,6-7
2020-07-08,-2.9,"sc2101,sc2102",298.7,sc2008,6-7
2020-07-09,-3.2,"sc2101,sc2102",299.1,sc2008,6-7
2020-07-10,-3.4,"sc2101,sc2102",293.8,sc2008,6-7
2020-07-13,-3.1,"sc2101,sc2102",296.2,sc2008,6-7
2020-07-14,-3.4,"sc2101,sc2102",293.5,sc2008,6-7
2020-07-15,-3.2,"sc2101,sc2102",294.9,sc2008,6-7
2020-07-16,-4.0,"sc2101,sc2102",293.1,sc2008,6-7
2020-07-17,-4.9,"sc2101,sc2102",289.6,sc2008,6-7
2020-07-20,-5.3,"sc2101,sc2102",284.0,sc2008,6-7
2020-07-21,-4.8,"sc2101,sc2102",284.8,sc2008,6-7
2020-07-22,-4.6,"sc2101,sc2102",289.2,sc2008,6-7
2020-07-23,-4.6,"sc2101,sc2102",286.6,sc2008,6-7
2020-07-24,-5.1,"sc2101,sc2102",286.2,sc2008,6-7
2020-07-27,-5.6,"sc2101,sc2102",282.1,sc2008,6-7
2020-07-28,-6.1,"sc2101,sc2102",278.4,sc2008,6-7
2020-07-29,-6.4,"sc2101,sc2102",276.7,sc2008,6-7
2020-07-30,-5.9,"sc2101,sc2102",279.5,sc2008,6-7
2020-07-31,-6.9,"sc2101,sc2102",274.1,sc2008,6-7
2020-08-03,-5.3,"sc2102,sc2103",281.7,sc2009,6-7
2020-08-04,-5.8,"sc2102,sc2103",282.3,sc2009,6-7
2020-08-05,-5.8,"sc2102,sc2103",280.7,sc2009,6-7
2020-08-06,-5.7,"sc2102,sc2103",282.5,sc2009,6-7
2020-08-07,-5.0,"sc2102,sc2103",282.5,sc2009,6-7
2020-08-10,-5.0,"sc2102,sc2103",281.9,sc2009,6-7
2020-08-11,-4.6,"sc2102,sc2103",284.6,sc2009,6-7
2020-08-12,-5.2,"sc2102,sc2103",284.2,sc2009,6-7
2020-08-13,-4.7,"sc2102,sc2103",283.6,sc2009,6-7
2020-08-14,-4.8,"sc2102,sc2103",282.3,sc2009,6-7
2020-08-17,-5.1,"sc2102,sc2103",280.2,sc2009,6-7
2020-08-18,-5.3,"sc2102,sc2103",279.1,sc2009,6-7
2020-08-19,-5.4,"sc2102,sc2103",277.3,sc2009,6-7
2020-08-20,-5.0,"sc2102,sc2103",278.4,sc2009,6-7
2020-08-21,-5.3,"sc2102,sc2103",276.0,sc2009,6-7
2020-08-24,-4.8,"sc2102,sc2103",277.9,sc2009,6-7
2020-08-25,-4.6,"sc2102,sc2103",280.3,sc2009,6-7
2020-08-26,-4.5,"sc2102,sc2103",284.9,sc2009,6-7
2020-08-27,-4.8,"sc2102,sc2103",284.3,sc2009,6-7
2020-08-28,-5.6,"sc2102,sc2103",282.4,sc2009,6-7
2020-08-31,-5.4,"sc2102,sc2103",283.3,sc2009,6-7
2020-09-01,-5.4,"sc2103,sc2104",295.7,sc2010,6-7
2020-09-02,-5.8,"sc2103,sc2104",293.5,sc2010,6-7
2020-09-03,-7.1,"sc2103,sc2104",288.2,sc2010,6-7
2020-09-04,-6.6,"sc2103,sc2104",285.0,sc2010,6-7
2020-09-07,-7.0,"sc2103,sc2104",279.3,sc2010,6-7
2020-09-08,-7.9,"sc2103,sc2104",273.9,sc2010,6-7
2020-09-09,-7.4,"sc2103,sc2104",251.4,sc2010,6-7
2020-09-10,-7.9,"sc2103,sc2104",250.6,sc2010,6-7
2020-09-11,-8.0,"sc2103,sc2104",247.6,sc2010,6-7
2020-09-14,-8.7,"sc2103,sc2104",245.8,sc2010,6-7
2020-09-15,-8.6,"sc2103,sc2104",245.5,sc2010,6-7
2020-09-16,-8.8,"sc2103,sc2104",251.3,sc2010,6-7
2020-09-17,-8.6,"sc2103,sc2104",256.2,sc2010,6-7
2020-09-18,-8.8,"sc2103,sc2104",260.0,sc2010,6-7
2020-09-21,-7.8,"sc2103,sc2104",263.9,sc2010,6-7
2020-09-22,-7.5,"sc2103,sc2104",252.9,sc2010,6-7
2020-09-23,-7.6,"sc2103,sc2104",253.6,sc2010,6-7
2020-09-24,-5.1,"sc2104,sc2105",265.1,sc2011,6-7
2020-09-25,-5.9,"sc2104,sc2105",265.7,sc2011,6-7
2020-09-28,-5.5,"sc2104,sc2105",265.0,sc2011,6-7
2020-09-29,-7.4,"sc2104,sc2105",264.8,sc2011,6-7
2020-09-30,-7.0,"sc2104,sc2105",257.8,sc2011,6-7
2020-10-09,-7.4,"sc2104,sc2105",263.5,sc2011,6-7
2020-10-12,-7.6,"sc2104,sc2105",263.2,sc2011,6-7
2020-10-13,-6.1,"sc2104,sc2105",259.5,sc2011,6-7
2020-10-14,-7.1,"sc2104,sc2105",258.0,sc2011,6-7
2020-10-15,-6.9,"sc2104,sc2105",260.8,sc2011,6-7
2020-10-16,-7.7,"sc2104,sc2105",258.7,sc2011,6-7
2020-10-19,-7.7,"sc2104,sc2105",260.2,sc2011,6-7
2020-10-20,-7.5,"sc2104,sc2105",258.8,sc2011,6-7
2020-10-21,-7.1,"sc2104,sc2105",257.3,sc2011,6-7
2020-10-22,-6.2,"sc2104,sc2105",254.2,sc2011,6-7
2020-10-23,-7.4,"sc2104,sc2105",254.1,sc2011,6-7
2020-10-26,-7.5,"sc2104,sc2105",248.5,sc2011,6-7
2020-10-27,-7.7,"sc2104,sc2105",243.7,sc2011,6-7
2020-10-28,-7.9,"sc2104,sc2105",243.4,sc2011,6-7
2020-10-29,-8.2,"sc2104,sc2105",228.0,sc2011,6-7
2020-10-30,-8.9,"sc2104,sc2105",218.3,sc2011,6-7
2020-11-02,-8.7,"sc2105,sc2106",224.9,sc2012,6-7
2020-11-03,-7.4,"sc2105,sc2106",230.2,sc2012,6-7
2020-11-04,-7.1,"sc2105,sc2106",234.8,sc2012,6-7
2020-11-05,-7.3,"sc2105,sc2106",236.5,sc2012,6-7
2020-11-06,-7.8,"sc2105,sc2106",235.3,sc2012,6-7
2020-11-09,-7.1,"sc2105,sc2106",234.2,sc2012,6-7
2020-11-10,-6.7,"sc2105,sc2106",247.7,sc2012,6-7
2020-11-11,-7.4,"sc2105,sc2106",251.4,sc2012,6-7
2020-11-12,-7.5,"sc2105,sc2106",253.7,sc2012,6-7
2020-11-13,-6.8,"sc2105,sc2106",252.4,sc2012,6-7
2020-11-16,-7.5,"sc2105,sc2106",251.0,sc2012,6-7
2020-11-17,-6.9,"sc2105,sc2106",252.3,sc2012,6-7
2020-11-18,-7.4,"sc2105,sc2106",250.0,sc2012,6-7
2020-11-19,-7.2,"sc2105,sc2106",251.0,sc2012,6-7
2020-11-20,-6.9,"sc2105,sc2106",251.6,sc2012,6-7
2020-11-23,-6.6,"sc2105,sc2106",253.4,sc2012,6-7
2020-11-24,-6.4,"sc2105,sc2106",259.5,sc2012,6-7
2020-11-25,-5.7,"sc2105,sc2106",279.0,sc2012,6-7
2020-11-26,-6.5,"sc2105,sc2106",280.2,sc2012,6-7
2020-11-27,-6.1,"sc2105,sc2106",278.3,sc2012,6-7
2020-11-30,-5.8,"sc2105,sc2106",271.8,sc2012,6-7
2020-12-01,-4.4,"sc2106,sc2107",286.4,sc2101,6-7
2020-12-02,-3.7,"sc2106,sc2107",285.1,sc2101,6-7
2020-12-03,-3.8,"sc2106,sc2107",288.5,sc2101,6-7
2020-12-04,-3.4,"sc2106,sc2107",291.1,sc2101,6-7
2020-12-07,-3.2,"sc2106,sc2107",294.0,sc2101,6-7
